"ID_REF","non_pulsed_196","non_pulsed_198","non_pulsed_201","pulsed_200","pulsed_203","pulsed_205"
"1372840_at",7.731694221,7.929684639,8.081871033,8.201435089,8.010292053,7.634899616
"1372841_at",3.699718714,4.161715508,3.682984591,4.100147247,4.302697182,4.348160267
"1372842_at",4.499703407,5.050414562,4.605092049,4.564059734,4.660049915,4.74779892
"1372843_at",7.284574986,6.995604038,7.277372837,7.252820492,7.126875877,7.381175995
"1372844_at",5.380798817,7.603170872,6.796647072,7.549434662,7.438425541,6.547466278
"1372845_at",9.221560478,9.339008331,9.518141747,9.179733276,9.074543953,8.847904205
"1372846_at",7.86449337,7.586558342,7.655445576,7.719019413,7.836066723,7.925395012
"1372847_at",8.549161911,9.321363449,9.245904922,9.533951759,9.662027359,9.47735405
"1372848_at",5.785512447,6.120721817,7.244144917,8.279056549,8.954045296,8.341515541
"1372849_at",8.0716362,8.558170319,8.543955803,8.518310547,8.725449562,8.583152771
"1372850_at",8.977164268,8.548202515,8.96684742,8.657812119,8.951770782,8.875461578
"1372851_at",7.129384518,7.258207321,7.456590176,7.647938728,7.37988615,7.456747532
"1372852_at",5.395790577,5.177047729,5.217092991,5.271743298,5.457680702,5.470822334
"1372853_at",9.090063095,8.656065941,8.509727478,8.623330116,8.418043137,8.89773941
"1372854_at",8.59595871,8.692632675,8.691348076,8.955717087,8.764772415,8.926283836
"1372855_at",6.031449795,5.554269314,5.971746922,5.876003265,5.636871815,6.251271725
"1372856_at",7.528487682,6.996863365,8.241846085,9.062991142,9.177441597,9.137765884
"1372857_at",9.27968502,9.817784309,9.777353287,10.15182304,10.14712143,10.38352871
"1372858_at",3.722068787,4.189314842,3.321928024,3.967496157,3.754867554,3.588579178
"1372859_at",8.494707108,8.404423714,8.518683434,8.401835442,8.420863152,8.825071335
"1372860_at",8.059078217,7.930857658,7.994635582,7.983579159,8.313048363,8.268320084
"1372861_at",8.821549416,8.59751606,8.573233604,8.194394112,8.533399582,9.087156296
"1372862_at",8.755117416,8.736824036,8.879250526,8.831100464,8.705339432,8.790358543
"1372863_at",9.5044384,9.508044243,9.535484314,9.598111153,9.676446915,10.12582493
"1372864_at",7.172493458,7.216022015,6.766781807,7.856109142,7.751668453,8.779783249
"1372865_at",10.83613491,11.40585327,11.41016293,11.21009541,11.21354198,11.01415157
"1372866_at",5.80443573,5.94339323,6.284555435,6.208622456,6.136791706,6.581384182
"1372867_at",8.238760948,8.171842575,8.140647888,8.012077332,8.211227417,8.311574936
"1372868_at",7.428408623,7.525518894,7.760195732,7.247206688,7.474039555,7.65469265
"1372869_at",8.666960716,8.394512177,8.543528557,8.936670303,8.971331596,8.189398766
"1372870_at",10.82357216,10.52061653,10.61915016,10.20672703,10.00289917,10.16302013
"1372871_at",8.744702339,8.784932137,9.026812553,8.9460392,8.867402077,9.251784325
"1372872_at",7.369196892,6.767945766,7.218961239,7.418878555,7.568754673,7.928050041
"1372873_at",8.796920776,8.778800964,9.028085709,9.051152229,8.992150307,9.079529762
"1372874_at",7.355457783,7.20330143,7.163836956,6.820305347,6.811060429,6.966029167
"1372875_at",7.677581787,7.514466286,7.7673316,7.564360142,7.475102425,7.601099968
"1372876_at",7.95646286,7.961290359,8.228322983,8.360312462,8.278973579,8.217959404
"1372877_at",10.81815338,10.5207653,10.5169735,10.36850071,10.08651638,10.37916756
"1372878_at",11.0268383,10.92847443,10.87823963,11.22227192,11.23348331,11.14660072
"1372879_at",9.51599884,9.234166145,9.353662491,9.301784515,9.343976021,9.831251144
"1372880_at",8.019512177,8.431851387,8.40771389,8.75880909,8.472950935,8.64063549
"1372881_at",6.001806736,5.926059723,5.801070213,5.67287302,5.850891113,5.980130672
"1372882_at",8.179775238,8.816801071,8.915822029,8.607122421,8.797844887,8.721189499
"1372883_at",9.139299393,9.333724022,9.403179169,9.679662704,9.484320641,9.895396233
"1372884_at",9.435050964,8.707100868,8.689577103,8.387882233,7.802307606,8.301236153
"1372885_at",9.214517593,9.154874802,9.269741058,9.463876724,9.480280876,9.541416168
"1372886_at",7.629585743,7.216085911,7.170558929,7.127346992,6.135941029,6.910332203
"1372887_at",8.119399071,7.430062294,7.819657326,7.471348286,7.431464672,7.719946861
"1372888_at",8.817469597,8.46268177,8.766027451,8.606743813,8.74687767,9.150758743
"1372889_at",5.837992191,5.196585178,4.604381084,4.602509022,4.502448082,5.105129242
"1372890_at",9.638753891,9.248480797,9.485486031,9.539305687,9.422361374,9.726332664
"1372891_at",8.564961433,9.026443481,8.972947121,8.903997421,9.032030106,8.942710876
"1372892_at",6.315125465,6.932718277,6.903544426,6.871957302,7.313171387,7.580545425
"1372893_at",9.010501862,8.988628387,9.167437553,8.832927704,9.019442558,9.147831917
"1372894_at",9.208754539,9.407031059,9.425337791,9.529472351,9.399547577,9.381000519
"1372895_at",9.021989822,9.117975235,9.785758972,8.927940369,9.84733963,9.756919861
"1372896_at",7.364417076,7.500901222,7.268239021,7.871160507,7.049648762,7.224986076
"1372897_at",12.23626232,11.69348907,11.67180634,11.45108795,11.25819016,11.31824017
"1372898_at",6.672818661,6.721242905,6.653044224,6.730980396,6.626095772,6.764428139
"1372899_at",6.466277599,6.190051079,6.422086239,6.821360588,6.82308054,7.02488184
"1372900_at",9.728085518,9.466824532,9.626213074,9.517733574,9.57410717,9.912034988
"1372901_at",8.193221092,7.949994087,8.239044189,7.825671196,8.039215088,8.085313797
"1372902_at",7.838980198,7.894179344,8.175251961,8.23015213,8.158482552,7.912158966
"1372903_at",6.861577511,6.293128967,6.329639912,6.300066471,5.369813919,6.201505184
"1372904_at",8.836715698,8.159801483,8.198534966,7.749965668,7.703202724,7.863348961
"1372905_at",12.06332016,12.5351162,12.11266804,12.29416466,11.90645218,11.58163452
"1372906_at",8.467244148,8.280729294,8.206348419,7.902098656,8.13837719,8.297093391
"1372907_at",8.255133629,9.261924744,9.121001244,8.990811348,9.250908852,9.398843765
"1372908_at",8.15784359,8.432471275,8.455639839,8.688263893,8.500430107,8.780941963
"1372909_at",8.902304649,9.207102776,9.116250992,9.144485474,9.06746769,9.272799492
"1372910_at",7.517061234,7.923573971,7.837305546,7.931473732,7.965715408,7.30685854
"1372911_at",7.144133568,7.352238178,7.570427895,7.609625816,7.83716917,8.202676773
"1372912_at",8.156423569,7.925831795,8.195554733,8.699168205,8.710613251,8.970020294
"1372913_at",8.66490078,8.771388054,8.770604134,9.077306747,8.906484604,9.034852028
"1372914_at",9.81439209,9.387758255,9.365665436,9.466638565,9.416434288,10.13047981
"1372915_at",5.974464417,5.740696907,5.51266861,5.949794292,5.689397335,5.824981213
"1372916_at",7.722375393,8.296105385,8.200906754,7.868722439,8.331254959,8.22089386
"1372917_at",7.002529621,6.896834373,7.028374672,7.072600842,7.228951931,7.276226997
"1372918_at",9.280594826,9.27055645,9.549949646,9.26912117,9.363833427,9.212442398
"1372919_at",9.533815384,9.442473412,9.375198364,9.82075119,9.493481636,9.468988419
"1372920_at",3.37836647,5.200998783,5.545547962,4.95625639,6.211400032,6.91893959
"1372921_at",9.132911682,9.824745178,9.820566177,9.937625885,9.955053329,9.84970665
"1372922_at",5.237707615,5.894390583,5.247152805,5.748456001,5.389784813,5.562654972
"1372923_at",8.584300995,8.614542961,8.747879982,9.134902,8.979287148,8.831446648
"1372924_at",8.273219109,8.362217903,8.286661148,8.408403397,8.423652649,8.452096939
"1372925_at",6.759111404,7.142274857,7.302747726,7.273658276,7.663433075,8.188943863
"1372926_at",8.712574959,8.026258469,8.690601349,8.953591347,8.282081604,7.469944954
"1372927_at",7.667388916,8.34803772,8.421467781,8.136859894,8.418411255,8.121715546
"1372928_at",8.231999397,8.041284561,8.213026047,8.355232239,8.468910217,8.195557594
"1372929_at",3.639772177,3.37754631,3.321928024,3.378549576,3.360920906,3.446621895
"1372930_at",8.743367195,8.816074371,8.758550644,8.405311584,8.463801384,8.957685471
"1372931_at",10.59701538,10.74658203,10.6023674,10.46370792,10.27408314,10.01736164
"1372932_at",8.849821091,8.577767372,8.588924408,9.190119743,9.033280373,9.006557465
"1372933_at",7.009467125,7.037735939,7.427356243,7.717056274,7.513078213,7.351398945
"1372934_at",9.760211945,10.07905388,10.30830002,10.89661407,10.69376373,10.0321579
"1372935_at",9.884688377,9.346381187,9.298895836,8.69269371,8.859513283,9.181400299
"1372936_at",8.284394264,8.196755409,7.850906372,8.02945137,7.786434174,8.046894073
"1372937_at",8.06894207,7.650414467,7.860941887,7.501276016,7.768641472,7.927719593
"1372938_at",10.8289547,10.82340622,10.66907501,10.68162155,10.74266338,11.1262846
"1372939_at",9.326200485,9.227636337,9.203824997,9.249918938,9.252864838,8.985866547
"1372940_at",8.739122391,8.342600822,8.34914875,8.502043724,8.284762383,8.597697258
"1372941_at",7.912408352,8.303953171,8.239020348,8.517002106,8.198513031,8.358498573
"1372942_at",7.913230419,7.657710075,8.035551071,7.890776634,8.240569115,8.016008377
"1372943_at",9.042761803,9.264345169,9.281335831,9.449187279,9.1965065,9.33506012
"1372944_at",8.406857491,8.473548889,8.524345398,8.78690815,8.660430908,8.787676811
"1372945_at",6.926995277,6.563360691,7.127544403,6.971769333,7.233952522,6.997015476
"1372946_at",8.02447319,8.474767685,8.233682632,8.163719177,8.372742653,8.350972176
"1372947_at",12.52005959,11.87260628,11.98200035,11.91806984,11.59533215,11.61017132
"1372948_at",9.34703064,9.634694099,9.906215668,9.644436836,10.06837845,9.800152779
"1372949_at",11.36788654,10.75793552,10.71466923,10.64747143,10.41848469,10.79588699
"1372950_at",8.258302689,8.395499229,8.291381836,8.239027023,8.105119705,8.062133789
"1372951_at",7.613133907,7.575535297,7.855920792,7.853358746,8.059931755,7.744977474
"1372952_at",6.58891058,6.735517979,6.781354427,7.124758244,6.990712166,6.84424305
"1372953_at",6.771995544,7.130637646,6.803452969,6.684436798,6.542343616,7.034454823
"1372954_at",9.110657692,8.763442039,8.962070465,8.742661476,8.807617188,9.099786758
"1372955_at",9.543784142,9.68793869,9.552871704,8.634181976,8.352899551,7.491662979
"1372956_at",7.509222507,7.959848404,7.875724792,8.101064682,7.986837387,7.898793221
"1372957_at",6.884313583,6.572966576,6.38724041,6.511142254,5.638761997,6.049396992
"1372958_at",7.688745975,7.433069229,7.448136806,7.449556351,7.580219746,7.787593842
"1372959_at",6.823725224,6.449149132,6.564085484,6.186622143,6.975667477,7.317980766
"1372960_a_at",7.933051586,7.932470322,8.191320419,8.180263519,8.196247101,8.47547245
"1372961_at",7.366564274,7.295696735,7.241258621,7.360156536,7.379637241,7.713274479
"1372962_at",8.20070076,8.362789154,8.580000877,8.711549759,8.646862984,8.75091362
"1372963_at",3.37836647,3.37754631,3.321928024,3.378549576,3.443698406,3.446621895
"1372964_at",10.51423454,10.02388763,9.957632065,9.514946938,9.362128258,9.948267937
"1372965_at",4.883915424,4.516976357,4.585842133,5.196305275,4.59589386,4.745980263
"1372966_at",5.017544746,5.038699627,4.850403786,4.848435402,4.420809269,4.372853756
"1372967_at",9.280701637,8.234826088,8.357748032,8.084589958,7.693781376,8.32339859
"1372968_at",8.408824921,8.30195713,8.21903801,8.313971519,8.2693367,8.468951225
"1372969_at",8.119992256,8.290124893,8.515451431,8.307486534,8.436792374,8.586671829
"1372970_at",7.685668945,7.464932919,7.469209671,7.448459625,7.613370895,7.494327068
"1372971_at",9.114789009,9.179607391,9.397459984,9.397768974,9.526436806,9.453233719
"1372972_at",3.701352596,3.782813311,3.47450614,3.672004938,3.971487761,4.21245718
"1372973_at",8.748653412,8.503343582,8.890147209,8.49682045,8.678658485,8.752634048
"1372974_at",4.592116833,4.215085983,4.536254406,4.474933624,4.448543549,4.948779106
"1372975_at",4.901311874,4.938694,4.546072006,5.109468937,4.482826233,5.144030571
"1372976_at",6.110692501,6.076746464,5.890469551,5.957061768,5.977285385,6.960645676
"1372977_at",7.748977184,7.509902,7.620720387,7.424062729,7.511209965,7.514315605
"1372978_at",7.255467892,6.699455738,7.063683987,6.634438515,6.7752285,6.831622124
"1372979_at",10.27970505,11.37902451,11.01270771,11.47050476,11.26370335,11.74546337
"1372980_at",5.468100071,5.669063568,5.171339989,5.361693382,5.271547318,5.433744431
"1372981_at",5.85142374,5.952219486,6.242063522,6.297166348,5.925976276,5.978906631
"1372982_at",10.02876663,10.04316521,10.24199772,10.05673027,10.10690212,10.4019413
"1372983_at",5.679089069,5.417006016,5.54869318,5.671031475,5.275098801,5.791149616
"1372984_at",3.37836647,3.37754631,3.321928024,3.378549576,3.360920906,3.446621895
"1372985_at",6.407983303,6.346729279,6.607694626,6.456558228,6.610571384,6.433101654
"1372986_at",9.312170029,8.679745674,9.032688141,9.058041573,8.819097519,9.436197281
"1372987_at",7.366912365,7.05118084,7.562621117,7.706643105,7.552014351,7.84521246
"1372988_at",8.360219002,8.002037048,8.289625168,8.384142876,8.387720108,8.314403534
"1372989_at",7.117619514,6.586045265,7.237736702,6.726120472,6.37865591,6.797017574
"1372990_at",10.17232609,10.22418976,10.16514683,9.941981316,9.894255638,9.689639091
"1372991_at",4.474236965,4.745936871,3.839006186,4.059411526,4.180522919,4.313758373
"1372992_at",6.354058743,6.28489542,6.085402966,6.063222885,6.022374153,6.166941166
"1372993_at",8.390302658,8.399259567,8.401865005,8.43354702,8.649765968,8.618795395
"1372994_at",5.568564892,5.415890694,5.636313915,5.676747322,5.680798054,6.029629707
"1372995_at",6.484113216,6.08892107,6.512892246,6.29497242,6.329444885,6.697824955
"1372996_at",8.166465759,8.271928787,8.57818985,8.370710373,8.672667503,9.200052261
"1372997_at",8.338593483,9.019327164,8.958244324,9.11024189,9.017760277,9.191988945
"1372998_at",7.118965149,6.5242033,6.719857216,6.608543873,6.484494686,6.622107983
"1372999_at",9.959439278,9.941987038,10.09466076,10.2120657,10.16556072,9.915909767
"1373000_at",10.99627495,10.13516426,10.57011127,9.996891022,10.46829605,10.83430862
"1373001_at",7.23306036,7.910560608,8.133140564,8.580510139,8.652228355,7.743888855
"1373002_at",8.97439003,9.784239769,9.611501694,9.740895271,9.929386139,9.812958717
"1373003_at",8.320627213,8.394626617,8.494375229,8.836967468,8.58743763,8.690598488
"1373004_at",8.048164368,8.169161797,8.292174339,8.47809124,8.657478333,8.50754261
"1373005_at",3.946460962,4.779003143,4.421220779,4.209491253,3.360920906,3.446621895
"1373006_at",5.422154427,6.937992096,7.805483341,7.818120956,7.946811199,7.985613346
"1373007_at",4.91821146,5.512797832,4.868748665,5.58646822,5.749967575,5.474015713
"1373008_x_at",4.432068825,4.381940842,4.909932613,4.621269703,4.511490822,4.476398468
"1373009_at",7.893935204,8.11471653,8.052824974,8.240968704,8.290194511,8.040471077
"1373010_at",6.213681698,6.109288692,6.126493454,6.005968094,6.305135727,6.136990547
"1373011_at",10.80607796,11.41050434,11.46971226,11.68035126,11.34447289,11.44757271
"1373012_at",7.110415459,7.864172459,7.716416836,7.870602131,7.437556267,7.599146366
"1373013_at",11.49372387,11.71774101,11.76059818,11.57847309,11.82447147,11.7681551
"1373014_at",8.397109985,8.320905685,8.426662445,8.241985321,8.315440178,8.55380249
"1373015_at",10.79476261,10.92180347,10.91154766,10.95154095,10.99007988,11.08277512
"1373016_at",11.15984058,11.66485977,11.67862511,11.67549133,11.93114853,11.87623978
"1373017_at",10.67323208,10.82064438,10.92341709,10.84876633,11.01659203,11.18449306
"1373018_at",8.449877739,8.083025932,8.189705849,8.167666435,7.920623302,7.958407402
"1373019_at",10.25826836,9.287373543,9.541840553,8.921657562,9.359059334,9.919840813
"1373020_at",9.738434792,10.28588104,10.28941822,10.44889355,10.61759758,10.42897224
"1373021_at",10.18180847,11.43256474,10.85641575,10.9036026,10.9840126,10.82617378
"1373022_at",10.35046291,10.16234303,10.20701694,10.1206274,10.14521027,10.06075382
"1373023_at",5.207438469,5.486354351,5.342392921,5.074187279,5.544028759,5.709678173
"1373024_at",10.86783409,10.27440071,10.62171078,10.32131004,10.26149178,10.41798019
"1373025_at",4.38890934,4.716252804,4.089354992,4.671663284,4.61014986,4.514585018
"1373026_at",7.794264317,7.6130023,7.518958569,7.340013504,6.878230572,7.198779583
"1373027_at",7.770920277,8.097548485,8.224650383,8.24151516,8.30833149,8.279753685
"1373028_at",9.920637131,9.959560394,9.87618351,9.683535576,9.73067379,10.06583691
"1373029_at",10.94205093,11.04129028,11.0541563,10.88226128,10.9240284,11.02010536
"1373030_at",10.05815315,9.940268517,10.01278114,9.912536621,9.897593498,9.737600327
"1373031_at",8.651221275,9.022746086,8.965668678,8.952732086,8.866806984,9.215647697
"1373032_at",9.654966354,9.892393112,9.982197762,9.848423004,9.290504456,8.349850655
"1373033_at",10.27229881,10.15221119,10.3682766,10.25238132,10.3514576,10.32994938
"1373034_at",9.370820999,9.703845978,9.806313515,9.348614693,9.55561161,9.532284737
"1373035_at",9.386640549,9.21900177,8.808740616,8.808696747,8.767618179,9.147733688
"1373036_at",6.668282032,7.106752396,7.420794964,7.764817238,8.166794777,7.702501297
"1373037_at",7.840987682,7.662906647,8.155740738,7.504397392,7.812055588,8.063789368
"1373038_at",7.732316971,8.200694084,8.24079895,8.273136139,8.257752419,8.47496891
"1373039_at",9.68192482,10.15845108,10.06540012,10.39319801,10.33891106,10.06582165
"1373040_at",11.6976738,11.53061962,11.71968651,11.67728996,11.76394272,12.11416531
"1373041_at",11.45004082,12.1030426,12.06370544,12.14636707,12.29894829,12.24561024
"1373042_at",10.64965534,10.7865057,10.77626991,10.68629646,10.81606197,10.85851574
"1373043_at",10.11483192,9.936538696,10.13766479,9.628380775,9.640309334,9.812278748
"1373044_at",11.86935234,11.91159439,11.89178276,12.02510738,12.03983307,12.13126564
"1373045_at",6.647176266,6.397861481,6.318167686,6.710393906,6.785185814,6.509759426
"1373046_at",8.444042206,8.572952271,8.574451447,8.798939705,8.567379951,8.644717216
"1373047_at",9.415014267,9.264627457,9.364712715,9.49944973,9.34043026,9.331888199
"1373048_at",10.52946854,10.76443768,10.74841118,10.64035034,10.80334091,10.81071568
"1373049_at",8.450001717,8.939868927,9.066508293,9.291676521,9.045442581,8.11906147
"1373050_at",8.384457588,8.477329254,8.461510658,8.50295639,8.266411781,7.756236076
"1373051_at",9.65154171,9.69251442,9.976538658,9.979596138,10.07223511,9.875966072
"1373052_at",10.65941048,10.59367561,10.63985634,10.60750198,10.48090649,10.16120815
"1373053_at",6.256844521,7.09907341,6.947689533,7.057574749,7.059258461,6.874260426
"1373054_at",10.26542664,9.360338211,9.558276176,9.15643692,9.219327927,9.870664597
"1373055_at",8.987704277,8.978506088,9.267584801,9.369206429,9.331289291,9.443489075
"1373056_at",8.959786415,9.059958458,9.025424957,9.001028061,9.099740028,9.356656075
"1373057_at",5.738306046,5.695130348,5.587879658,5.080584049,5.314698219,5.862162113
"1373058_at",11.10134888,11.01434612,11.11602592,10.99668026,11.00468731,10.82522202
"1373059_at",9.929601669,9.595931053,9.737537384,9.640325546,9.634206772,9.739652634
"1373060_at",9.373198509,9.121811867,9.292996407,9.296786308,9.356871605,9.47435379
"1373061_at",9.154603004,9.269512177,9.236216545,9.087100983,9.309396744,9.60054493
"1373062_at",9.491179466,9.189883232,8.959632874,9.568774223,8.610847473,9.620119095
"1373063_at",10.89087677,10.94820595,10.9629612,10.97207642,11.01186752,10.92486477
"1373064_at",10.02579498,10.74996758,10.68571472,10.69430256,10.75315189,10.65134907
"1373065_at",5.808825016,5.348380566,5.290050983,5.019105434,5.112719059,5.637946606
"1373066_at",8.499632835,8.875809669,8.912130356,8.781166077,8.652272224,9.260445595
"1373067_at",12.24116039,12.76924419,12.27446938,12.58214855,12.3337183,12.60886097
"1373068_at",8.355107307,8.858776093,8.979165077,9.56536293,9.427769661,9.030798912
"1373069_at",9.906844139,10.37730503,10.42739677,10.2246666,10.57909775,10.43341255
"1373070_at",8.449399948,8.460412979,8.451965332,8.503960609,8.537254333,8.91183567
"1373071_at",8.390051842,8.932859421,8.83456707,9.148129463,8.841394424,8.822234154
"1373072_at",11.71467781,11.3771534,11.42006683,11.3387394,11.40556908,11.44182968
"1373073_at",8.885195732,8.97558403,8.919692993,8.717164993,8.844956398,8.783928871
"1373074_at",9.391532898,10.31099987,10.12230396,10.35926628,10.63973045,10.42287064
"1373075_at",9.321797371,9.376602173,9.385324478,9.2908144,9.180156708,9.08572197
"1373076_at",7.726360321,7.380455971,7.529896736,7.395552158,7.739758492,8.361803055
"1373077_at",7.885640621,7.953201771,7.83413744,8.055782318,8.139419556,8.329354286
"1373078_at",6.94338131,6.914359093,6.99093771,7.280849934,7.119513988,7.06812191
"1373079_at",9.76343441,9.057481766,9.002908707,8.924147606,9.087724686,9.556614876
"1373080_at",9.960833549,10.09054947,10.24209881,10.17217636,10.24178886,9.938714027
"1373081_at",6.507614136,6.453454018,6.212349892,6.224422455,6.250013351,6.531526089
"1373082_at",10.63074493,11.63139057,11.35464764,11.42860031,11.55474091,11.57075214
"1373083_at",7.455434322,7.140213966,7.457655907,7.643953323,7.734320641,7.823856831
"1373084_at",6.847475052,7.608773708,7.311727524,7.359938145,7.182729244,7.355927467
"1373085_at",8.140274048,7.748155117,7.8226161,8.264546394,7.54552412,7.520076275
"1373086_at",8.072952271,8.491228104,8.504676819,8.296934128,8.287926674,8.214897156
"1373087_at",10.38506699,10.29804134,10.18170357,10.14750004,10.21599388,10.26895714
"1373088_at",10.90596104,11.56237221,11.50146961,11.38725758,11.30907822,10.99868107
"1373089_at",8.877599716,8.060921669,7.888704777,6.22062397,6.484339714,7.741247177
"1373090_at",11.40952206,11.13628387,11.18077183,11.16072464,10.99071693,10.72309494
"1373091_at",6.841418743,6.852413177,7.018861294,6.741474152,6.990461826,6.947055817
"1373092_at",8.298448563,8.385731697,8.563443184,8.532322884,8.886167526,10.01931763
"1373093_at",10.67104149,7.596727848,7.783329487,7.217084885,7.22005558,8.704313278
"1373094_at",9.234000206,9.503445625,9.592385292,9.704807281,9.575193405,9.47674942
"1373095_at",7.751858711,7.770473003,7.920272827,8.002943039,8.078454018,8.123514175
"1373096_at",8.819432259,8.911883354,9.070290565,9.17885685,9.074568748,9.123178482
"1373097_at",6.704972744,6.597951412,6.460558891,6.604931355,6.483142376,6.747481346
"1373098_at",4.167554855,4.623688221,4.434139729,4.525959015,4.492648602,4.546307564
"1373099_at",8.294839859,8.420294762,8.590507507,8.4189291,8.639294624,8.787408829
"1373100_at",9.925702095,8.845718384,10.24710274,8.812204361,10.14865112,10.40508461
"1373101_at",10.83590221,10.77345848,10.73077106,10.62281799,10.7598238,10.79132462
"1373102_at",10.7793932,11.01539898,10.93344975,10.59173775,10.87869263,10.85306168
"1373103_at",8.753744125,8.029167175,8.224473953,8.25762558,8.121295929,8.593615532
"1373104_at",7.691059113,7.35187006,7.365516663,7.538094044,7.577120304,7.65020752
"1373105_at",8.276972771,8.201873779,8.425747871,8.223537445,8.351509094,8.094347954
"1373106_at",11.14832115,10.14620399,10.29774284,9.990085602,9.925888062,10.333951
"1373107_at",6.341698647,6.38461256,6.676511288,6.900588989,6.658063889,6.789614677
"1373108_at",9.145317078,10.0934,10.55965042,10.52406216,10.86801624,10.80600071
"1373109_at",8.242219925,8.244080544,8.259577751,8.456685066,8.520738602,8.991456985
"1373110_at",3.425240278,4.654847622,4.655148506,4.892241955,4.794360638,4.417484283
"1373111_at",9.665700912,9.455211639,9.733503342,9.820683479,9.766186714,9.787566185
"1373112_at",6.802156925,6.426172256,6.492012978,6.424445629,6.483738899,7.032049656
"1373113_at",9.730195999,9.50114727,9.686427116,9.506279945,9.536976814,9.838523865
"1373114_at",8.261194229,6.332828522,7.10392046,5.220103741,6.68886137,8.647866249
"1373115_at",7.299037933,7.080550671,7.3450284,7.493906498,7.425398827,7.403186798
"1373116_at",9.915402412,9.897821426,10.20251083,10.33906269,10.33295155,10.12308502
"1373117_at",8.725557327,8.688176155,8.682888031,8.61211586,8.62883091,9.088565826
"1373118_at",8.919669151,8.202320099,8.240820885,7.959599972,8.136304855,8.479207993
"1373119_at",8.635313034,8.730814934,8.581957817,8.870737076,8.822704315,9.089465141
"1373120_at",6.75583601,6.817450047,6.822401524,7.299082279,7.104972363,7.272733212
"1373121_at",8.685949326,9.305510521,9.379724503,9.262158394,9.548437119,9.182322502
"1373122_at",9.441205025,10.32671833,9.944176674,10.59295273,9.94043541,9.329801559
"1373123_at",9.617019653,9.672661781,9.825048447,9.930016518,9.835852623,9.865036011
"1373124_at",8.328913689,7.652777672,7.461018562,7.580021858,7.448636055,8.006011009
"1373125_at",8.192274094,8.660182953,8.483598709,8.605790138,8.739086151,8.90496254
"1373126_at",8.393766403,7.751156807,8.136352539,7.65433979,7.898165703,8.221312523
"1373127_at",9.596022606,9.547710419,9.543564796,9.653339386,9.473424911,9.754266739
"1373128_at",10.8091011,10.56916904,10.6867485,10.28047276,10.17276096,10.45243549
"1373129_at",8.95622921,8.681173325,8.910676956,9.086443901,8.799267769,9.232316017
"1373130_at",10.23662376,10.90094948,11.46859837,11.90658569,11.79101467,12.25135803
"1373131_at",7.241400242,7.212174892,7.410594463,7.535556316,7.494096279,7.273424625
"1373132_at",7.547040462,7.935465336,7.999004364,8.305693626,8.087579727,8.575770378
"1373133_at",10.88316822,11.06474018,11.29955006,11.308424,11.28340816,11.24154568
"1373134_at",7.958613396,7.935326576,7.983779907,8.289412498,8.352921486,8.558218956
"1373135_at",8.160432816,8.596466064,8.597807884,8.812037468,8.761824608,8.766083717
"1373136_at",8.085961342,8.041931152,8.334712029,8.731505394,8.57046032,8.538252831
"1373137_at",8.541391373,8.555784225,8.561347961,8.31518364,8.547747612,8.745277405
"1373138_at",8.131510735,8.21312809,8.114852905,7.957219601,8.100363731,8.035858154
"1373139_at",7.643684387,7.368229866,7.759498119,7.482131004,7.6591115,7.269987106
"1373140_at",9.831325531,8.849944115,8.964698792,8.780684471,9.191695213,10.14459324
"1373141_at",7.821409702,7.939921379,7.948749542,8.173270226,8.031953812,8.561137199
"1373142_at",10.6475563,11.0807066,11.19854259,11.33337975,11.65193272,11.51913929
"1373143_at",8.703697205,8.371557236,8.560564995,8.314408302,8.282310486,8.950464249
"1373144_at",7.670441628,7.705592155,7.691519737,7.927492142,7.49790144,7.714920044
"1373145_at",10.40349388,10.41770744,10.53916836,10.04122257,10.25223923,10.58018589
"1373146_at",7.894396305,7.728049278,7.585433006,7.766511917,7.419111729,7.409273624
"1373147_at",8.453525543,8.355009079,8.607875824,8.409168243,8.539589882,8.741370201
"1373148_at",7.278274059,5.012682438,5.87863493,4.733327866,5.768906593,6.832644939
"1373149_at",9.365524292,9.184971809,9.139698029,8.741847992,9.092573166,10.21263409
"1373150_at",9.983440399,9.903376579,10.40606976,9.939682961,10.49627113,9.995120049
"1373151_at",12.03823376,11.8562727,11.75756359,11.85816288,11.45672894,11.7543087
"1373152_at",11.86292934,12.06905174,12.17755699,12.41495991,12.10631084,11.20697403
"1373153_at",7.536432743,7.345041275,7.239711285,7.220408916,7.186259747,6.991583347
"1373154_at",7.195636749,6.930211067,6.825048923,6.831520557,6.937685013,7.21846199
"1373155_at",8.401278496,8.779273987,8.96945858,9.092303276,9.265339851,9.016561508
"1373156_at",10.56095886,10.25920391,10.00550938,9.798849106,9.784077644,10.01206303
"1373157_at",9.093629837,9.208097458,9.203829765,9.271585464,9.107079506,9.255517006
"1373158_at",8.839537621,9.613794327,9.73032856,9.688206673,10.21687984,10.57625484
"1373159_at",6.278059006,7.016439438,7.293533325,7.392447948,7.263203144,7.546145439
"1373160_at",10.42372322,10.05284977,10.27164078,10.07279205,9.985622406,9.769430161
"1373161_at",10.06875324,9.766361237,9.845785141,9.484866142,9.854298592,10.15516376
"1373162_at",8.159105301,8.543726921,8.605429649,9.059168816,8.995895386,9.379290581
"1373163_at",8.454031944,9.059083939,8.921788216,9.139262199,9.320953369,9.648342133
