ID_REF,non_pulsed_196,non_pulsed_198,non_pulsed_201,non_pulsed_197,non_pulsed_199,non_pulsed_202
1377059_at,4.880372047,3.814547062,4.802396297,4.875688076,4.014766693,4.179193497
1377060_at,9.459008217,9.696556091,9.982419968,10.14800835,9.95358181,9.970827103
1377061_at,6.1930089,6.114087105,6.414990425,6.37428093,6.231468201,6.207979679
1377062_at,6.644279003,6.243902683,6.621707439,6.576257706,6.300760746,6.767709255
1377063_at,3.627218246,3.37754631,3.752144814,3.455305099,3.386288643,3.323191643
1377064_at,9.833855629,9.286813736,9.538262367,9.146162033,9.472088814,9.341306686
1377065_at,6.423100471,7.214451313,7.189060688,7.891462326,8.158696175,7.633720875
1377066_at,6.827061176,6.219726086,5.986363888,6.756270409,6.607079029,6.281737328
1377067_at,5.489776134,4.577994347,5.174454212,5.62146759,5.392953873,5.254297733
1377068_at,3.616280079,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377069_at,8.194221497,7.794764519,7.953486919,8.454708099,8.082040787,7.925392151
1377070_at,8.166781425,7.934214115,7.969863415,8.16127491,8.033462524,7.852766991
1377071_at,6.372597694,6.555060863,6.520841599,6.640182495,6.388402939,6.521459103
1377072_at,8.368759155,8.314388275,8.64126873,9.140407562,8.585963249,8.588941574
1377073_at,6.591596127,7.086679459,6.543338776,6.735173702,6.987027168,6.631113052
1377074_at,3.37836647,3.781852245,3.321928024,3.455305099,3.432695866,3.323191643
1377075_at,5.006435394,5.316536903,4.644734859,5.480931759,5.345379829,4.695015907
1377076_at,7.225264072,7.341953278,7.349741936,7.062023163,6.898103237,7.630793571
1377077_at,8.035723686,8.010341644,7.826742172,8.29061985,8.060816765,7.737701893
1377078_at,3.37836647,3.689009905,3.321928024,3.455305099,3.386288643,3.323191643
1377079_a_at,6.69640398,7.123701096,7.216916561,6.98640728,6.992792606,7.111767769
1377080_at,8.610250473,8.193395615,8.242964745,8.46678257,8.190891266,8.34599781
1377081_at,5.526629925,6.43682909,5.428483963,5.589475632,5.781328678,6.614385128
1377082_at,5.863821983,6.102570534,5.775816917,6.244862556,5.87844038,6.090704918
1377083_at,6.151977539,4.756068707,4.738516331,5.646811008,5.644779205,5.577397346
1377084_at,7.415659904,7.943368435,7.588701248,7.627089024,7.576971531,7.74012804
1377085_at,4.646738529,5.08304882,4.75778389,4.75120163,5.04728508,4.789911747
1377086_at,4.308086872,4.129918098,3.369617224,3.455305099,3.386288643,4.751075268
1377087_at,5.639484406,5.569980621,5.712396145,5.589283466,5.375712872,5.660735607
1377088_at,5.439124584,5.41072607,5.082135201,5.583688736,5.191656113,5.261360645
1377089_a_at,7.61979723,8.008815765,8.486660957,7.323899269,7.637384415,7.910123825
1377090_at,8.267663956,7.933562279,8.113699913,8.341901779,8.063568115,8.005162239
1377091_at,5.868022442,5.797898769,5.991255283,6.214186192,5.892403603,6.02999258
1377092_at,8.157218933,7.97968483,7.00854969,9.238128662,7.826639652,6.929740429
1377093_at,6.456037045,6.638343811,6.64192009,6.691205025,6.866744995,6.844643116
1377094_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377095_at,3.37836647,4.640727043,4.125769138,3.707604647,3.386288643,4.062497139
1377096_at,8.108575821,8.340009689,8.436894417,8.179738998,8.200374603,8.41716671
1377097_at,6.383345604,6.135690689,6.606533051,6.747470856,6.326459885,6.535928726
1377098_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377099_at,5.53443861,5.432126045,4.901897907,5.39723587,5.436752796,5.111326218
1377100_at,8.693984985,8.339058876,8.451359749,8.780043602,8.551070213,8.320081711
1377101_at,5.7564888,6.141432762,5.86988163,6.276822567,5.936321735,5.900695324
1377102_at,7.329019547,6.979385376,7.167212486,6.693998814,6.975600243,7.169606686
1377103_at,9.840405464,10.02739143,9.733233452,10.14011002,10.06351471,9.622645378
1377104_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377105_at,8.630815506,8.903366089,9.187362671,8.893519402,9.156002998,8.969901085
1377106_at,6.173448086,6.540658951,5.553749561,5.981767178,6.280407429,5.632472992
1377107_at,3.832173824,4.070011139,4.008008957,4.142224312,4.285527229,3.323191643
1377108_at,7.444793224,7.287174702,7.644843578,7.577859402,7.23085022,7.574910641
1377109_at,5.182169914,4.517058372,5.16823864,4.961554527,4.503593922,4.589232445
1377110_at,5.125355721,3.772855997,4.263987541,4.119485855,4.238544941,4.32226944
1377111_at,5.587048054,5.373123169,5.86617136,5.841588974,5.414253712,5.658548832
1377112_at,5.368015766,5.60473156,5.279958725,5.547506332,5.139921665,5.281692505
1377113_at,8.425721169,7.042301178,7.982420444,6.969905853,7.633010864,8.048268318
1377114_at,9.786697388,10.34190559,9.336874962,9.390148163,9.783035278,8.602448463
1377115_at,5.080307961,5.623626232,5.304095268,5.154373646,5.518383026,5.095014572
1377116_at,6.396066666,5.88937664,5.777009964,6.396994114,5.831394672,6.17616415
1377117_at,6.720330715,6.406834602,6.815102577,6.782621861,6.557237625,6.816954136
1377118_at,7.201954842,6.777458668,6.94704771,7.02188921,6.950063229,7.186892509
1377119_at,7.586957932,7.558896065,7.768129826,7.621661663,7.79099369,7.522156239
1377120_at,5.79987812,5.327372074,5.110692978,5.462095261,5.527081013,5.630926132
1377121_at,7.916564941,7.394279003,7.359193325,7.68228817,7.358623028,7.666061401
1377122_at,5.182302952,5.658077717,5.454827785,5.7043643,5.134072781,5.353824139
1377123_at,8.67206955,8.683238983,8.535683632,8.611172676,8.777990341,8.791416168
1377124_at,8.331204414,8.410425186,8.567724228,8.269496918,8.63626194,8.441438675
1377125_at,5.71649456,6.092409611,5.34210825,6.039669991,5.683208466,5.360044003
1377126_at,8.081417084,7.764390469,8.017906189,8.040834427,7.771294594,7.857922077
1377127_at,3.887640715,4.531529427,3.739947557,3.455305099,3.947349787,3.631945133
1377128_at,5.928357601,6.149879932,6.049244404,6.139091492,6.179569244,5.935808659
1377129_at,5.474678516,4.11455965,5.250757217,5.279714108,4.853941917,5.659692287
1377130_at,9.402235985,9.359209061,9.519940376,9.7194767,9.749722481,9.579266548
1377131_at,5.861187935,6.092029095,6.087957382,6.015586376,5.870275974,5.636843681
1377132_at,5.599609852,4.842754364,5.608006954,5.372596741,5.155906677,5.082546234
1377133_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,4.107571602
1377134_at,4.822443962,4.380291939,4.557276726,4.919013023,4.32047081,4.162024975
1377135_at,5.880949497,5.834480762,5.653474808,5.900086403,5.488037109,5.864966393
1377136_at,6.01559782,5.12483263,5.915150166,6.415516376,5.368758678,5.919543266
1377137_at,7.652330875,7.467172623,7.380051613,7.646120071,7.237121105,7.48832798
1377138_at,7.312672615,6.631634712,6.824100971,7.310877323,7.331477642,6.782869816
1377139_at,7.057534695,7.149235725,7.698997498,8.281406403,7.605742455,7.923388481
1377140_at,6.789955616,6.38413763,6.482065678,6.710166931,6.144688606,6.051767826
1377141_at,10.11347485,10.03816605,10.10605526,9.900518417,10.05047131,10.06101608
1377142_at,3.37836647,3.37754631,3.321928024,3.455305099,3.921138287,3.323191643
1377143_at,10.87009335,11.07082176,10.91401386,10.80940342,11.06682873,10.84389019
1377144_at,5.075903893,4.849925995,5.211117744,5.064022541,4.696962833,4.964263439
1377145_at,5.092499256,5.110644341,5.082099438,6.21490097,5.372790337,5.289447784
1377146_at,3.718526602,4.253502369,4.002819538,3.672717094,3.386288643,4.170810223
1377147_at,6.620014191,6.468863487,6.812771797,6.791134357,6.672978878,7.087336063
1377148_at,6.338936806,5.824988365,6.940052986,7.092897892,6.313712597,7.159948826
1377149_at,8.016862869,7.993458271,8.248594284,8.202440262,8.16795063,8.267977715
1377150_at,5.054769993,4.932391167,4.741528511,4.913027763,4.626623631,4.716572762
1377151_at,9.675779343,10.22146225,9.677278519,9.355769157,9.833272934,9.528681755
1377152_at,7.895332813,7.533249378,7.820847988,7.926199913,7.836960793,7.949328899
1377153_a_at,7.59084034,7.441127777,7.000472069,7.568473816,7.286367416,7.288236141
1377154_at,5.792724133,5.658500671,6.043044567,6.338911533,6.00905323,6.141924381
1377155_at,4.289597988,4.217097282,4.496519089,4.634563446,3.739185095,4.234363079
1377156_at,9.457149506,9.604532242,9.485010147,9.725539207,9.56905365,9.638310432
1377157_at,7.961267948,7.882643223,8.33738327,8.098642349,7.983293533,8.088666916
1377158_at,7.437773705,6.951565742,7.139035702,7.774138927,7.216997147,7.247723103
1377159_at,5.636266232,6.625133038,6.379515171,7.153171062,6.698344231,6.633865833
1377160_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377161_at,5.333615303,5.292154312,4.735394478,5.53851223,4.740516186,4.430970669
1377162_at,8.624334335,8.292537689,8.460356712,8.486714363,8.477263451,8.588891029
1377163_at,7.551076412,7.359969616,5.269861698,7.44302702,7.126224518,6.09787178
1377164_at,5.126647949,5.398601532,5.084745884,5.200226784,5.36103344,4.881265163
1377165_at,5.361663342,5.816131592,4.810844421,5.662592888,5.407785416,5.674544811
1377166_at,8.187198639,8.322126389,8.602045059,8.268033981,8.370033264,8.576244354
1377167_at,7.227872372,8.242127419,7.988598824,7.420464993,8.219372749,7.733982563
1377168_at,4.892970562,5.040855885,4.969762325,5.039282322,5.023929596,4.608029366
1377169_at,7.822010994,7.607255936,7.802556992,7.044912815,7.334908485,7.675430298
1377170_at,3.56815815,3.594955683,3.321928024,3.661029339,4.166173935,3.473555088
1377171_at,6.251644135,6.753421307,6.230173588,6.648862839,6.46203804,6.414533615
1377172_at,6.670236111,6.388266563,6.040436745,5.914896488,5.755132675,6.247366905
1377173_at,8.941905022,9.694303513,9.486381531,10.10257244,10.29641438,9.766415596
1377174_at,8.015031815,7.555071354,7.594297886,7.793684006,7.483252048,7.38350296
1377175_at,5.7885499,5.686985016,5.588515282,5.782296658,5.417529583,6.003768921
1377176_at,6.8367486,7.619634151,7.602102757,7.459210396,7.657187462,7.190027714
1377177_at,4.425784111,4.834905624,4.928778172,4.623031616,5.147371769,4.341062546
1377178_at,6.86635828,7.264953613,6.942605019,6.949070454,6.935792923,6.915369987
1377179_at,7.148860455,7.010799885,7.20873785,6.896296024,6.840818882,7.211834431
1377180_at,7.753788471,7.385606289,7.534794807,8.018510818,7.679717541,7.510364056
1377181_at,4.392351151,3.37754631,4.160068035,3.455305099,3.386288643,4.250172615
1377182_at,8.196596146,8.23494339,8.261822701,7.972231388,8.041091919,8.164618492
1377183_at,6.867123127,6.622404099,6.985212326,6.876116276,6.758520603,6.941188335
1377184_at,6.658288956,6.907546997,6.449033737,6.799634933,6.614474773,6.663389206
1377185_at,6.924546242,6.132320881,6.151413918,6.677937984,6.12116766,5.990884781
1377186_at,5.721651077,5.484333515,5.506277084,5.750179291,5.848221302,5.260474205
1377187_at,7.559395313,7.943519592,7.99823904,7.465274811,7.911761761,8.09368515
1377188_at,6.047029972,6.302659988,5.95388031,6.168820381,6.245985031,5.971630573
1377189_at,6.110014439,6.113311768,5.853069305,6.290195942,6.03067255,6.018178463
1377190_at,6.022099495,7.503736019,7.158159256,7.77573061,7.841387749,7.157437801
1377191_at,3.992250919,4.168602943,4.936668873,5.086190224,4.729625702,4.958731174
1377192_a_at,9.452700615,10.00223255,9.959798813,9.923724174,10.12993336,10.05400944
1377193_at,8.111235619,6.614578724,7.115907192,7.637393475,6.864631653,7.167286873
1377194_a_at,9.973402977,9.775496483,9.825960159,10.14210129,9.682104111,9.827152252
1377195_at,4.599085331,4.23927927,4.673960686,4.770767689,4.801316261,4.578473568
1377196_at,4.966680527,5.022589684,4.654455662,4.741028309,5.084024429,4.827260494
1377197_at,5.628868103,5.382631779,5.945418358,6.423083782,5.744142056,6.093343258
1377198_at,6.430649757,6.185376644,5.861111164,6.325543404,5.817398548,6.088058949
1377199_at,5.949545383,6.014104366,5.600649357,6.220277786,5.995331764,6.070604324
1377200_at,4.399106026,4.910084724,4.465401173,4.962499619,4.588126183,4.783973694
1377201_at,6.474251747,6.337550163,6.042887688,6.411856174,6.120482445,6.555892944
1377202_at,8.579248428,8.241950035,8.502005577,8.527583122,8.479301453,8.56620121
1377203_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377204_at,6.291137695,6.429800034,6.388900757,5.871024132,6.753719807,6.35056448
1377205_at,6.599781036,6.616540432,6.778790951,7.089837074,6.951098442,7.082266331
1377206_at,6.297590256,6.163507462,6.393830776,6.549426079,6.154278278,5.996073723
1377207_at,5.081672668,4.317462921,4.937380791,5.117399693,4.823634624,4.985618114
1377208_at,6.963041782,7.126359463,6.938396454,6.747531414,7.068485737,6.885673523
1377209_at,7.523674011,7.193752766,7.124459267,7.419282436,7.368237019,7.381551743
1377210_at,3.37836647,3.999847889,3.947051764,4.144859314,3.685883999,3.953020096
1377211_at,7.60031414,7.454989433,7.649803638,7.691773891,7.479319572,7.568347931
1377212_at,6.969204426,5.975147724,6.320571899,6.531272411,6.597321987,6.453787327
1377213_at,7.603353024,8.074098587,7.806154728,8.020988464,7.92694521,7.914417744
1377214_a_at,7.147708893,7.255617619,7.357693672,7.258598328,7.267246723,7.178107738
1377215_at,4.300439358,4.303298473,4.27988863,4.139560223,3.989682198,3.792411804
1377216_at,4.966773033,5.58199358,5.085187435,4.823904991,5.41672945,5.253527164
1377217_at,4.938639164,5.087442398,5.199260712,5.229444504,4.726177692,4.830038548
1377218_at,7.803216934,7.845137119,7.976499557,8.278556824,7.751303196,7.958893299
1377219_at,6.107904911,5.569583416,5.872329235,5.907640934,5.514422894,5.801782608
1377220_at,3.37836647,4.413108826,3.912344217,4.623396397,4.478072643,4.317047119
1377221_at,5.923016071,6.759263039,6.785642147,7.418421268,6.57711935,7.102210999
1377222_at,4.640570641,4.473274231,4.648108959,4.670385361,3.982607603,4.80325079
1377223_at,6.929164886,5.768389225,6.724261284,6.944597721,5.819313526,6.76790905
1377224_at,7.4572649,6.879360199,7.181685925,7.353869438,7.0115242,6.917803764
1377225_at,5.402139664,5.736777306,5.7207551,5.491541862,5.630290031,5.153549194
1377226_at,4.527915478,4.891913891,4.926250458,4.709934711,4.54402256,4.756928444
1377227_at,5.804959297,5.527497292,5.43160677,5.918187141,4.960441113,5.61339283
1377228_at,3.522787571,3.37754631,3.321928024,3.960529566,3.423093081,3.323191643
1377229_at,4.56161356,4.686075211,4.377799034,4.843790531,4.892188549,4.749269962
1377230_at,4.191719055,6.487669468,6.563354969,6.657226563,6.733476639,6.531601906
1377231_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377232_at,8.360666275,8.360513687,8.514774323,8.521478653,8.682553291,8.857995987
1377233_at,6.069809914,6.052175045,5.673199177,6.398979187,5.869690418,5.906447411
1377234_at,7.121842861,6.508722782,6.730107307,6.940742493,6.933179379,6.622143269
1377235_a_at,7.809267998,8.216341019,8.007872581,8.160932541,8.115231514,7.824094296
1377236_at,6.543334961,6.430671692,6.516741276,6.809156418,6.462545872,6.674046993
1377237_at,7.395698071,7.994173527,8.336907387,8.017186165,8.24048233,8.399553299
1377238_at,8.296253204,7.82938385,7.935233593,8.290755272,7.804654121,8.176203728
1377239_at,9.082940102,8.235222816,8.74081707,9.433610916,8.334545135,8.791586876
1377240_at,4.796483994,4.446306705,3.80680871,4.533206463,4.098289013,4.503528118
1377241_at,6.536056042,6.315681934,6.092146397,6.413518906,6.173360348,6.027257919
1377242_at,6.046466827,5.809900761,5.69673872,6.157894611,5.917567253,6.007423401
1377243_at,8.290459633,8.12629509,8.224032402,8.299586296,8.316101074,8.389891624
1377244_at,7.602051735,8.292849541,8.211174965,8.21691227,8.459621429,8.020407677
1377245_a_at,6.6472435,5.984054089,6.521663666,6.572230816,6.366961002,6.678100586
1377246_at,3.446349382,4.286867142,4.065989971,3.975930691,4.212294102,3.323191643
1377247_at,7.411474228,7.396280289,6.932812214,7.476265907,7.296379566,7.330299377
1377248_at,5.16931057,5.453052998,4.823453903,4.931271076,5.130536079,5.04780817
1377249_at,6.172956467,6.099428654,6.111792564,6.212058544,6.08480072,6.027206421
1377250_at,6.685853481,6.456512451,6.629070759,6.985043526,6.597044468,6.503169537
1377251_at,4.1483531,3.846123457,3.908435345,4.458094597,3.386288643,4.141926765
1377252_at,7.353816032,7.603280067,7.49192667,7.385133266,7.510103226,7.561535358
1377253_at,5.072842121,5.485557079,5.072670937,5.280786991,5.288357735,5.162920952
1377254_a_at,8.610959053,8.187678337,8.246969223,8.736824989,8.280673027,8.440724373
1377255_at,6.575802326,7.742595196,7.598932266,7.944953442,8.302907944,7.84497261
1377256_at,6.852419853,7.681237221,6.999293327,8.296806335,7.899989605,7.443833351
1377257_at,7.466320038,7.111914635,7.426871777,7.651884556,7.189822674,7.342473507
1377258_at,5.136549473,6.222338676,6.508852959,5.830693722,6.142436028,6.402200699
1377259_at,5.45032835,5.292519093,5.303299427,5.60463953,5.451781273,5.186394215
1377260_at,6.404555798,6.541963577,6.20619154,6.843414783,6.464141369,6.205700397
1377261_at,6.061300755,5.777083397,6.037896156,6.125815392,6.102074146,6.011992931
1377262_at,8.058053017,7.89521122,8.004481316,8.051050186,7.890066147,7.97675848
1377263_at,9.302610397,9.670495987,10.00441742,9.269327164,9.913492203,9.663064957
1377264_at,4.532124519,5.633287907,4.058498383,4.505386829,4.847768784,3.323191643
1377265_at,6.866969109,6.660387516,6.638893604,7.102528572,6.314308643,6.482538223
1377266_at,4.507757187,3.860390425,3.626501083,4.716827393,3.386288643,3.547278881
1377267_at,7.577847958,7.138615608,6.962762833,7.490510941,7.153327942,7.267408371
1377268_at,6.740325928,7.209431648,7.185438633,7.418119907,7.730094433,7.349482536
1377269_at,6.509384632,6.401821613,6.187357426,6.66903019,6.237550259,6.171947479
1377270_a_at,6.379651546,6.528644085,6.79771328,6.413280964,6.724479198,7.026964664
1377271_at,9.101595879,10.0776062,9.982225418,10.18130302,10.3973732,10.01585293
1377272_at,6.277497292,6.501792431,6.22827673,6.022999287,6.326372623,6.081495762
1377273_at,6.73531723,6.119906902,6.964079857,7.036096096,7.079465866,7.160307407
1377274_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377275_at,4.035589218,4.095570087,3.624538422,3.717189789,3.733778715,3.559612036
1377276_at,3.695736647,3.632198572,3.321928024,3.902170181,3.858953238,3.794124126
1377277_at,5.562855721,5.492824554,5.797908783,5.713439941,5.514632702,5.366185665
1377278_at,4.827120781,4.541145802,4.376536369,5.036955357,4.391156197,4.695784092
1377279_at,4.707341194,4.908754349,4.748729706,4.415234566,4.866435528,5.011052608
1377280_at,6.944797993,7.182526112,7.338316441,7.275562763,7.464361191,7.0903368
1377281_at,7.054712772,6.45492506,6.723554611,7.236807346,6.991849422,7.053830624
1377282_at,7.039659977,7.154298782,7.057530403,7.339082241,7.089052677,7.01652813
1377283_at,6.499608517,6.44739151,6.506185532,6.557616711,5.809527874,6.232614994
1377284_at,6.046725273,5.509032249,5.794182301,5.662768364,5.457109928,5.846747398
1377285_at,5.925740719,6.295282841,5.992533684,6.138288498,5.805988789,5.754000187
1377286_at,5.359969139,5.158055782,4.940569401,5.648734093,4.752326965,5.415195942
1377287_at,7.788359642,8.33044529,8.644839287,8.085632324,8.420571327,8.702625275
1377288_at,5.831223488,5.467896461,5.700206757,5.890129089,5.737468719,5.882545471
1377289_at,4.911595821,4.26870203,4.904523373,4.026118755,4.627038956,4.584908009
1377290_at,3.37836647,3.37754631,3.687141418,3.584941626,3.386288643,3.635091305
1377291_at,3.37836647,3.37754631,3.433485746,3.455305099,3.386288643,3.323191643
1377292_at,3.37836647,3.37754631,3.321928024,3.455305099,3.386288643,3.323191643
1377293_at,9.40607357,9.075490952,8.984968185,9.46475029,9.047618866,9.39171505
1377294_at,4.687891483,4.880492687,4.635978222,4.93679285,4.627622604,4.737098217
1377295_at,4.054062366,3.37754631,3.340045214,3.565764666,3.669994831,3.55427146
1377296_at,6.035385132,6.260549545,5.967388153,6.328453541,5.891535282,6.428460598
1377297_at,7.922849655,8.067092896,8.105132103,7.911175728,8.026659012,7.889723301
1377298_at,3.37836647,3.634020805,3.321928024,3.73708415,4.085132122,3.335342646
1377299_at,8.686187744,8.814914703,8.884261131,8.44184494,8.852650642,8.742862701
1377300_at,8.457262039,8.579581261,8.695206642,8.565292358,8.535243988,8.677657127
1377301_at,7.93166256,8.325165749,7.759398937,8.37583828,8.417492867,8.182804108
1377302_a_at,5.634777546,6.28888464,6.566796303,6.308743,6.613636017,6.533051968
1377303_at,7.773824215,7.153988361,7.55662632,7.641635418,7.493761539,7.544084072
1377304_at,6.608504295,6.745107651,6.57798624,6.906628609,6.50167942,6.824289322
1377305_at,5.760787487,6.268627644,6.018200397,6.838578224,6.220942497,6.144696236
1377306_at,4.439154148,4.132350922,3.7964077,4.278474808,3.877990961,4.116510868
1377307_at,5.950145721,5.922539234,5.668757915,5.997159481,5.98679924,5.940563202
1377308_a_at,4.666898251,4.280298233,4.638921261,4.445522308,4.598192215,4.607876301
1377309_at,7.606948853,7.292793751,7.260837555,7.010135651,7.241297722,7.608809948
1377310_at,9.45565033,9.188696861,9.320500374,9.306821823,9.215450287,9.440912247
1377311_at,5.443468571,4.572698593,4.310246944,5.567139626,4.729738712,4.206412315
1377312_at,3.959604025,3.37754631,3.895436525,4.274569511,3.387756586,3.916991949
1377313_at,3.37836647,3.561835527,3.803102016,4.126353264,3.386288643,4.090000629
1377314_at,6.265264988,5.721210957,5.969525337,6.114180088,6.142237663,6.388128757
1377315_at,5.082119942,4.927149773,4.861879826,5.711201191,5.001381874,4.802858829
1377316_at,7.188082695,6.515983582,6.981601715,7.193310738,6.678639412,7.375573635
1377317_at,3.880388498,4.213316917,4.399327755,5.221400261,3.386288643,4.732141972
1377318_at,6.763381958,6.98765564,7.352283478,7.239029884,7.365860462,7.362389565
1377319_at,6.055160046,5.887410641,5.872759819,5.90534544,6.399264336,6.134474754
1377320_at,4.249564171,3.850556135,3.321928024,4.113451004,3.863097668,3.815838575
1377321_at,5.53811121,5.793725014,6.54010582,6.219942093,6.191715717,6.531181812
1377322_at,6.980647564,6.815462589,7.20801115,7.359399796,7.163440228,7.023953438
1377323_at,4.461179256,5.314930439,5.336296082,5.470831871,5.686460018,5.065371513
1377324_at,5.790951252,5.913657665,5.678172588,5.733178139,5.405887604,5.406039238
1377325_a_at,6.141360283,6.212725639,6.458216667,6.460425377,6.518460274,6.652924061
1377326_at,3.602144957,4.631975174,4.151611328,4.12419796,4.721942902,4.014131546
1377327_at,7.714922905,7.977428913,7.864647388,7.891185284,7.917144775,8.1024189
1377328_at,7.519317627,8.263053894,8.052872658,8.787444115,8.41691494,7.941682339
1377329_at,5.601465702,5.534282207,5.657114506,5.946769238,6.078796864,6.036244392
1377330_at,4.783572197,5.019357204,4.664125443,4.904477119,4.907551289,4.603163242
1377331_at,7.755179882,7.677739143,7.670397758,8.11868,7.589705944,7.675718784
1377332_at,3.947368622,4.184980392,4.203813553,4.565598965,4.084033966,4.626643181
1377333_at,4.733056068,5.17811203,4.795864105,5.255016327,4.923863888,4.653864384
1377334_at,4.523156166,3.8796947,4.483278751,4.567987919,4.424869537,3.936469793
1377335_at,3.952111483,4.552248955,3.795663118,4.021806717,4.081420898,3.779066324
1377336_at,5.73006773,5.116624355,5.850944042,6.07997036,5.058185101,5.569074631
1377337_at,5.214616776,5.444125175,5.548380852,5.125609398,5.543474197,5.645754337
1377338_at,7.002868652,6.94355917,7.316781044,7.113314152,7.253418922,7.368116379
1377339_at,6.104428768,6.19263649,5.835554123,6.198986053,5.636815548,5.926381588
1377340_at,6.13208437,6.332919121,6.227082253,5.381039619,6.016429901,6.38205862
1377341_at,6.6646595,6.690001965,6.917478085,6.501957893,6.818398476,6.968400955
1377342_s_at,7.01923275,6.102642536,6.446644783,6.665150166,6.233363152,6.719977379
1377343_at,3.931179285,4.201544285,3.845710754,3.60996604,4.209741116,3.99380827
1377344_at,5.023012638,5.599425793,5.002945423,5.059430599,5.701536179,5.917518616
1377345_at,8.968857765,8.936813354,8.890227318,9.462248802,8.918405533,9.098201752
1377346_at,7.209423065,7.563396931,7.671813488,7.820289135,7.706964016,7.676776886
1377347_at,9.628257751,9.938216209,9.916613579,9.813534737,9.968191147,10.02070999
1377348_at,3.616353512,3.960083961,3.396992445,4.244304657,3.538369656,3.734748125
1377349_at,3.873597145,4.091472626,4.00630331,3.869617224,3.520581961,4.316773891
1377350_at,8.374549866,8.080635071,8.193027496,8.36000824,8.15179348,8.500784874
1377351_at,4.97723484,4.895097256,5.024418831,4.783398151,5.354868889,5.03982687
1377352_at,4.516349792,5.096858025,4.89816761,5.049571991,5.251702309,4.365540504
1377353_a_at,7.122778416,5.77374649,5.783978939,6.498942375,5.755526543,6.085078239
1377354_at,4.258367062,4.42107439,4.238434315,4.491345406,4.383731365,4.724682331
1377355_at,3.824406862,4.43552351,4.619026184,4.698574066,3.935945988,4.430468559
1377356_at,7.153141022,7.303369045,6.840196133,7.284317493,7.332633018,6.873403072
1377357_at,7.322279453,7.559971809,7.330014229,7.731706619,7.560770988,7.452968597
1377358_at,5.414112568,5.035839081,4.986896515,5.245206356,4.612498283,5.037617683
1377359_at,8.370219231,7.883340359,8.058805466,7.778338432,7.968791008,8.207588196
1377360_at,4.848144054,5.081295013,5.084595203,4.745279312,5.112811565,4.71643734
1377361_at,4.073988914,4.100821972,3.575453997,3.769817352,4.092450619,4.037270069
1377362_at,3.664588928,4.216349125,3.321928024,3.455305099,3.386288643,3.649194002
1377363_at,5.554614067,5.433178902,5.233626366,5.355601311,5.672976494,5.336517334
1377364_at,7.018244743,6.613411427,6.803983688,6.770783424,6.537973881,6.597483635
1377365_at,5.073309898,5.265164375,5.288304806,5.54957056,5.831651688,5.301618576
1377366_at,5.036581039,5.655482292,5.352127075,5.632351875,5.375188828,5.123680592
1377367_at,8.651464462,8.477340698,8.151545525,8.550662994,8.034093857,8.36234951
1377368_at,6.394878387,6.404605389,6.414412975,6.568994045,6.019919872,6.358163357
1377369_at,7.572722435,7.36761713,7.375892639,7.158975124,7.189957142,7.440719604
1377370_at,7.834393501,8.333611488,8.109836578,8.091946602,8.282133102,7.802870274
1377371_a_at,5.874503136,6.230186462,5.453191757,6.394051552,6.063055992,5.736060143
1377372_at,4.848680973,4.990656376,5.045220852,5.111721039,4.643516541,4.643116951
1377373_at,3.37836647,4.0770998,3.382469416,3.832348824,4.352645874,3.599949121
1377374_at,5.304739952,4.982995033,4.470173836,5.307675838,5.073624611,5.25967741
1377375_at,6.044717789,6.381213665,6.346559525,5.101741314,6.054336548,6.378439426
1377376_at,3.723626614,4.36898756,3.739683867,3.455305099,3.386288643,3.909005165
1377377_at,6.345602989,6.171176434,6.440587044,6.35552454,6.532062054,6.47715044
1377378_at,8.053657532,9.231940269,9.305362701,9.453286171,10.02300835,9.391870499
1377379_at,6.113335133,6.526270866,6.124989986,5.418535709,6.478684902,6.261810303
1377380_at,7.375181675,7.622783184,7.649693012,7.07179594,7.688294888,7.597165585
1377381_at,7.482935429,8.613217354,7.760620594,8.825781822,8.583529472,7.96841383
1377382_at,6.348247528,5.968607903,6.122202873,6.409922123,6.07648325,5.96938467
1377383_at,8.200396538,7.742801666,8.0274086,8.193523407,7.598879814,7.830944061
1377384_at,6.461304665,6.274974346,6.546231747,6.936752796,6.495340347,6.512105942
1377385_at,5.899202347,6.252773762,6.211044788,6.866014004,6.434152126,6.507339478
1377386_at,4.726690292,3.864572763,3.535117388,4.619561672,4.662221909,4.062014103
1377387_a_at,6.807734966,7.165799618,7.111487389,6.274706841,6.905358791,7.23727417
1377388_at,3.37836647,3.967169046,3.835811853,3.455305099,3.941110373,3.966315508
1377389_at,6.480214596,6.390218258,6.753611088,6.968327045,6.957132816,7.005178452
